Name,Name Translation,Category,Genre (Google Play),Handle,Downloads,Developer,Exodus Privacy Report URL,Google Play URL,VirusTotal Report URL,Version (latest available),Checksum (latest available),Developer Email,Developer Website,Developer Privacy Policy,Google Play Status,Last Checked,Exponea (Infinario),Fysical (BeaconsInSpace),GeoUniq (Cloud4Wi),OneAudience,Opensignal,Placed (Foursquare),Predicio,Quadrant,Sense360,SignalFrame (Wireless Registry),Sygic,X-Mode
Power Browser - Fast Internet Explorer ,,Browser,Tools,com.hsv.powerbrowser,500000,Adblock - Rocketshield Browser Technology Limited,https://reports.exodus-privacy.eu.org/en/reports/com.hsv.powerbrowser/latest/ ,https://play.google.com/store/apps/details?id=com.hsv.powerbrowser,Not Found,64.0.2016123061,9027773badd1b890642cb8fc0bb0181cf334e0f8ba6157db0905eb2bbf38242c,info@powerbrowserapp.com,http://www.powerbrowserapp.com,https://www.freeadblockerbrowser.com/data-privacy-website/,,2021-01-20,,,,,Opensignal,,,,,,,
Private Browser ,,Browser,Entertainment,com.hsv.privatebrowser,500000,Adblock - Rocketshield Browser Technology Limited,https://reports.exodus-privacy.eu.org/en/reports/com.hsv.privatebrowser/latest/ ,https://play.google.com/store/apps/details?id=com.hsv.privatebrowser,https://www.virustotal.com/gui/file/7587e9e87abf23f0c9f02aa88f51046a350e822a2aead28b83448160ce8589c8/detection,80.0.2016123313,7587e9e87abf23f0c9f02aa88f51046a350e822a2aead28b83448160ce8589c8,support@rocketshield.co,None,https://www.freeadblockerbrowser.com/data-privacy-website/,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (Wireless Registry),,
Airline Flight Status Track & Airport FlightBoard,,Game,Travel & Local,com.ik.flightherofree,1000000,Airline Flight Status Tracking,https://reports.exodus-privacy.eu.org/en/reports/com.ik.flightherofree/latest/ ,https://play.google.com/store/apps/details?id=com.ik.flightherofree,https://www.virustotal.com/gui/file/4709019af0e64af1b26b6a526df6ab8552e23b735aa3a827d15ebd03685e9169/detection,3.0.5,4709019af0e64af1b26b6a526df6ab8552e23b735aa3a827d15ebd03685e9169,flighthero.app@flextrela.com,http://flightheroapp.com/,http://flightheroapp.com/privacy-policy/,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
WiFi Magic by Mandic Passwords,,Social,Social,com.mandicmagic.android,10000000,2mCo LLC,https://reports.exodus-privacy.eu.org/en/reports/com.mandicmagic.android/latest/ ,https://play.google.com/store/apps/details?id=com.mandicmagic.android,https://www.virustotal.com/gui/file/9b21b7009dcb9cab150199b71ed97f9d8408170c8fad77ba45bb37c2d202df23/detection,3.9.28,9b21b7009dcb9cab150199b71ed97f9d8408170c8fad77ba45bb37c2d202df23,mandicmagic@mandic.me,http://www.mandicmagic.com,http://www.mandicmagic.com/en/privacypolicy.html,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
Screen Stream Mirroring,,Video,Tools,com.mobzapp.screenstream.trial,10000000,MOBZAPP,https://reports.exodus-privacy.eu.org/en/reports/com.mobzapp.screenstream.trial/latest/ ,https://play.google.com/store/apps/details?id=com.mobzapp.screenstream.trial,https://www.virustotal.com/gui/file/adc72270a380a6bcc0691b93df4db7902f90cc0e846b912311cf1c4159c95c16/detection,2.7.2-google,adc72270a380a6bcc0691b93df4db7902f90cc0e846b912311cf1c4159c95c16,support@mobzapp.com,http://mobzapp.com,http://mobzapp.com/mirroring/ssm-free-private-policy.html,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (Wireless Registry),,X-Mode
Video Cast to TV/Chromecast/DLNA/Roku/PS4/Xbox/+,,Video,Tools,com.mobzapp.videocast,100000,MOBZAPP,https://reports.exodus-privacy.eu.org/en/reports/com.mobzapp.videocast/latest/ ,https://play.google.com/store/apps/details?id=com.mobzapp.videocast,Not Found,1.0.3 ,a0c78790159c276633e49e50fb71fc5dbf53338e3cd39f6a2ad4e6a64fa694bf,support@mobzapp.com,http://mobzapp.com,http://mobzapp.com/videocast/privacy-policy.html,,2021-01-20,,,,,Opensignal,,,,,,,
VoiceFX - Voice Changer with voice effects,,Audio,Casual,com.mobzapp.voicefx,5000000,MOBZAPP,https://reports.exodus-privacy.eu.org/en/reports/com.mobzapp.voicefx/latest/ ,https://play.google.com/store/apps/details?id=com.mobzapp.voicefx,https://www.virustotal.com/gui/file/8e676dab6aa0d6ae2eb8ed4c0b2fcfa89f2d4dfdfa5111c7be54fb38ef68f770/detection,1.1.8-google,8e676dab6aa0d6ae2eb8ed4c0b2fcfa89f2d4dfdfa5111c7be54fb38ef68f770,support@mobzapp.com,http://mobzapp.com,http://mobzapp.com/voicefx/private-policy.html,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (Wireless Registry),,X-Mode
WiFi Mouse(Android remote control PC/Mac/Laptop),,Utility,Tools,com.necta.wifimousefree,10000000,WiFi Mouse,https://reports.exodus-privacy.eu.org/en/reports/com.necta.wifimousefree/latest/ ,https://play.google.com/store/apps/details?id=com.necta.wifimousefree,https://www.virustotal.com/gui/file/a4f7a902f3d27287deeba9f0ffadd3ade9180189b1709dc16accc3918ed28427/detection,4.3.4 ,a4f7a902f3d27287deeba9f0ffadd3ade9180189b1709dc16accc3918ed28427,wangshimeng@gmail.com,http://wifimouse.necta.us,http://www.necta.online/remote/policy/WiFiMousePrivacy.htm,,2021-01-20,,,,,Opensignal,,,,,,,
"Prayer Times: Qibla Compass, Quran & Azan",,Religious,,com.prayertimes.qibla.appsourcehub,100000,proprayers,https://reports.exodus-privacy.eu.org/en/reports/com.prayertimes.qibla.appsourcehub/latest/ ,https://play.google.com/store/apps/details?id=com.prayertimes.qibla.appsourcehub,https://www.virustotal.com/gui/file/5a539e3b4f4b0eb31de592b63edce9610b794c58c029c5432ceab66dea04b166/detection,6,5a539e3b4f4b0eb31de592b63edce9610b794c58c029c5432ceab66dea04b166,,,,Not Found,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
"Prayer Times: Qibla Compass, Quran Mp3 & Azan",,Religious,Lifestyle,com.prayertimes.qiblacompass,10000,Soulfi Tech Pvt. Ltd.,https://reports.exodus-privacy.eu.org/en/reports/com.prayertimes.qiblacompass/latest/ ,https://play.google.com/store/apps/details?id=com.prayertimes.qiblacompass,Not Found,1.3,d799ca3cde6a6377015def5fd58541d29cd08210cd4caca10bfdffdc94ee5fce,satyamkanand@gmail.com,http://soulfitech.com,http://www.soulfitech.com/privacy/prayertimes_Qibla.html,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
"Qibla Finder: Prayer Times, Quran MP3 & Azan",,Religious,Tools,com.prayertimes.qiblafinder,100000,RabbiApps,https://reports.exodus-privacy.eu.org/en/reports/com.prayertimes.qiblafinder/latest/ ,https://play.google.com/store/apps/details?id=com.prayertimes.qiblafinder,https://www.virustotal.com/gui/file/0fc89cf22fe13b91882a1dd6430e5b4690f1fe1da23c27eb939222a1f26bfaac/detection,3.4,0fc89cf22fe13b91882a1dd6430e5b4690f1fe1da23c27eb939222a1f26bfaac,janveehemsuthar@gmail.com,http://rabbiapps.com,http://quranmp3app.com/privacy/qibla_compass.html,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
"Qibla Compass - Prayer Times, Quran MP3 & Azan",,Religious,Lifestyle,com.qiblafinder.prayertime.hijricalendar,5000000,AppSourceHub,https://reports.exodus-privacy.eu.org/en/reports/com.qiblafinder.prayertime.hijricalendar/latest/ ,https://play.google.com/store/apps/details?id=com.qiblafinder.prayertime.hijricalendar,https://www.virustotal.com/gui/file/7e0da39fc70dcd31710bb2a70b38d03f52bce038c561863ebb7bc9e19f91df31/detection,12.1,7e0da39fc70dcd31710bb2a70b38d03f52bce038c561863ebb7bc9e19f91df31,admin@appsourcehub.com,http://appsourcehub.com,http://www.appsourcehub.com/privacy/qibla_compass.html,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (Wireless Registry),,X-Mode
"QR Code Reader & QR, Barcode Maker",,Photo,Tools,com.qrscanner.barcodeapp,10000,RabbiApps,https://reports.exodus-privacy.eu.org/en/reports/com.qrscanner.barcodeapp/latest/ ,https://play.google.com/store/apps/details?id=com.qrscanner.barcodeapp,Not Found,2.6,e6f43a38c8e654f60a785f8e1ca1c999f5bcb0a8c8f90f1f19bc343fd612c49d,janveehemsuthar@gmail.com,http://rabbiapps.com,http://quranmp3app.com/privacy/qr_code.html,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
Full Quran MP3 - 50+ Audio Translation & Languages,,Religious,Music & Audio,com.quranmp3.readquran,1000000,AppSourceHub,https://reports.exodus-privacy.eu.org/en/reports/com.quranmp3.readquran/latest/ ,https://play.google.com/store/apps/details?id=com.quranmp3.readquran,https://www.virustotal.com/gui/file/9e688fb0a99a5e8fa20e2ce495548d50240af185dfd3b40cc7f49669f8bfdadd/detection,4.9,9e688fb0a99a5e8fa20e2ce495548d50240af185dfd3b40cc7f49669f8bfdadd,admin@appsourcehub.com,http://appsourcehub.com,http://www.appsourcehub.com/privacy/quran_app,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
Al Quran Mp3 - 50 Reciters & Translation Audio,,Religious,Music & Audio,com.quranmp3ramadan.readquran,1000000,RabbiApps,https://reports.exodus-privacy.eu.org/en/reports/com.quranmp3ramadan.readquran/latest/ ,https://play.google.com/store/apps/details?id=com.quranmp3ramadan.readquran,https://www.virustotal.com/gui/file/24812b26b373efdcaac60b5bfb08c7e1ca5b370ac11de93eb0f5a2b0fc45366d/detection,4.2,24812b26b373efdcaac60b5bfb08c7e1ca5b370ac11de93eb0f5a2b0fc45366d,janveehemsuthar@gmail.com,http://rabbiapps.com,http://quranmp3app.com/privacy/quran_app.html,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
"Prayer Times: Azan, Quran Mp3 & Qibla Compass",,Religious,Lifestyle,com.ramadan.qibla.prayertimes,50000,RabbiApps,https://reports.exodus-privacy.eu.org/en/reports/com.ramadan.qibla.prayertimes/latest/ ,https://play.google.com/store/apps/details?id=com.ramadan.qibla.prayertimes,Not Found,2.6,7a149c0af9f67497de03063dca541b7da38921defe9c67f3a8abaa3e9a967223,janveehemsuthar@gmail.com,http://rabbiapps.com,http://quranmp3app.com/privacy/prayer_times.html,,2021-01-20,,,,,Opensignal,,,,,,,
IPTV Player Newplay,,Video,Video Players & Editors,com.repotools.iptvnewplay,500000,Repotools,https://reports.exodus-privacy.eu.org/en/reports/com.repotools.iptvnewplay/latest/ ,https://play.google.com/store/apps/details?id=com.repotools.iptvnewplay,https://www.virustotal.com/gui/file/47e34b74382961559e3835ca0fa369a8ddea2b94d7d05258ebe8a20ad4e60370/detection,1.3.22,47e34b74382961559e3835ca0fa369a8ddea2b94d7d05258ebe8a20ad4e60370,repotoolsapps@gmail.com,https://newplay.site,https://newplay.site/privacypolicy.html,,2021-01-20,,,,,Opensignal,,,,,,,
Simple Notepad & Call Identifier,,Utility,Tools,com.simplenotepad2,1000000,Appsbuyout Dev,https://reports.exodus-privacy.eu.org/en/reports/com.simplenotepad2/latest/ ,https://play.google.com/store/apps/details?id=com.simplenotepad2,https://www.virustotal.com/gui/file/24486be0f7b34e2ee3495f86fcd04098381ab0f0198f21cee002ebdb0a720a20/detection,1.2.1.302,24486be0f7b34e2ee3495f86fcd04098381ab0f0198f21cee002ebdb0a720a20,appsbuyout@gmail.com,https://calldorado.com,https://legal.calldorado.com/privacy-policy/,,2021-01-20,,,,,Opensignal,,,,,,,
Mobile Doc Scanner (MDScan) Lite,,Photo,Business,com.stoik.mdscanlite,5000000,STOIK Soft,https://reports.exodus-privacy.eu.org/en/reports/com.stoik.mdscanlite/latest/ ,https://play.google.com/store/apps/details?id=com.stoik.mdscanlite,https://www.virustotal.com/gui/file/f915050152a5cfe38a9b5ab77de72c6fc6c82ed667fefbebee00dabfb267f890/detection,3.8.17,f915050152a5cfe38a9b5ab77de72c6fc6c82ed667fefbebee00dabfb267f890,stoiksoft32@gmail.com,https://www.stoikmobile.com,https://www.stoikmobile.com/mdscanliteprivacypolicy,,2021-01-20,,,,OneAudience,Opensignal,,,,,,,
Coordinator-Collect Coordinate,,Navigation,Maps & Navigation,com.suleymaner.coordinatorplus,100000,SER Soft,https://reports.exodus-privacy.eu.org/en/reports/com.suleymaner.coordinatorplus/latest/ ,https://play.google.com/store/apps/details?id=com.suleymaner.coordinatorplus,https://www.virustotal.com/gui/file/fce7f280d3d619b61b8d66ed1987fe66239375e5d7c8c5d6729c833e34fd7fd4/detection,6.1.0,fce7f280d3d619b61b8d66ed1987fe66239375e5d7c8c5d6729c833e34fd7fd4,info@coordinatorapp.net,https://www.coordinatorapp.net,https://www.coordinatorapp.net/privacypolicy.html,,2021-01-20,,,,,Opensignal,,,,,,,
Super Scores - Live Scores ,,Sports,,com.superscores.soccer,1000000,Pongpat Ratanaamornpin,https://reports.exodus-privacy.eu.org/en/reports/com.superscores.soccer/latest/ ,https://play.google.com/store/apps/details?id=com.superscores.soccer,https://www.virustotal.com/gui/file/d70775c26ea6e4e410c84df29fb9e3aae9ee6adade1529e689eb6673f9450581/detection,7.6.6 ,d70775c26ea6e4e410c84df29fb9e3aae9ee6adade1529e689eb6673f9450581,,,,Not Found,2021-01-20,,,,,Opensignal,,,,,,,
Mini Tube - Floating Video Tube Player,,TV,,com.TeamMini.miniTube,10000,,https://reports.exodus-privacy.eu.org/en/reports/com.TeamMini.miniTube/latest/ ,https://play.google.com/store/apps/details?id=com.TeamMini.miniTube,Not Found,1.2.1,ec9f4a636965181df46d9ca0025d4b68e63746f3b0640cc6c8766056fbd2cf84,,,,Not Found,2021-01-20,,,,OneAudience,Opensignal,,,,,,,
"Video to MP3 Converter, RINGTONE Maker, MP3 Cutter",,Video,Video Players & Editors,com.videocutter.mp3converter,5000000,AppSourceHub,https://reports.exodus-privacy.eu.org/en/reports/com.videocutter.mp3converter/latest/ ,https://play.google.com/store/apps/details?id=com.videocutter.mp3converter,https://www.virustotal.com/gui/file/89a8ea2ae005b3c8c7de2b110ec36d061ad8c9456f5b5e304079a1f9291a2c60/detection,7.2,89a8ea2ae005b3c8c7de2b110ec36d061ad8c9456f5b5e304079a1f9291a2c60,admin@appsourcehub.com,http://appsourcehub.com,http://www.appsourcehub.com/privacy/video_to_mp3.html,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (Wireless Registry),,X-Mode
VolantinoFacile - Offerte e Volantini,,Shopping,Shopping,com.webfacile.volantinofacile,500000,Drive2Store,https://reports.exodus-privacy.eu.org/en/reports/com.webfacile.volantinofacile/latest/ ,https://play.google.com/store/apps/details?id=com.webfacile.volantinofacile,Not Found,5.3.7 ,19a5b922f1be9f36330fdf7d73870a5bc6a1a1cbcd49eb83a88ed5f27000b3ca,info@volantinofacile.it,https://www.volantinofacile.it,https://www.volantinofacile.it/privacy-policy,,2021-01-20,,,,,Opensignal,,,,,,,
Wiseplay,,Video,Video Players & Editors,com.wiseplay,1000000,Wiseplay Media,https://reports.exodus-privacy.eu.org/en/reports/com.wiseplay/latest/ ,https://play.google.com/store/apps/details?id=com.wiseplay,https://www.virustotal.com/gui/file/1887b73103cb784fdd784ae9d151384bd712b3f72ade7357cdc6afe5d86d2732/detection,7.3.2,1887b73103cb784fdd784ae9d151384bd712b3f72ade7357cdc6afe5d86d2732,info@wiseplay.tv,https://wiseplay.tv,https://wiseplay.tv/privacy-policy/,,2021-01-20,,,,OneAudience,Opensignal,,,,,,,X-Mode
Network Signal Info,,Utility,Tools,de.android.telnet,5000000,KAIBITS Software GmbH,https://reports.exodus-privacy.eu.org/en/reports/de.android.telnet/latest/ ,https://play.google.com/store/apps/details?id=de.android.telnet,https://www.virustotal.com/gui/file/f5da18b78ab807b01590d34e3d55ea5f17ff87b945b68c66beecd866d041596f/detection,5.61.17,f5da18b78ab807b01590d34e3d55ea5f17ff87b945b68c66beecd866d041596f,info@kaibits-software.com,http://www.kaibits-software.com,http://www.kaibits-software.com/disclaimer.htm,,2021-01-20,,,,,Opensignal,,,,,,,
WiFi Overview 360,,Utility,Tools,de.android.wifiscanner,1000000,KAIBITS Software GmbH,https://reports.exodus-privacy.eu.org/en/reports/de.android.wifiscanner/latest/ ,https://play.google.com/store/apps/details?id=de.android.wifiscanner,https://www.virustotal.com/gui/file/9e42cbeb502f8949b79c65effac4ebcb72c615d9eb5c16c01053a086a0ff8d24/detection,4.65.02,9e42cbeb502f8949b79c65effac4ebcb72c615d9eb5c16c01053a086a0ff8d24,info@kaibits-software.com,http://www.kaibits-software.com,http://www.kaibits-software.com/disclaimer.htm,,2021-01-20,,,,,Opensignal,,,,,,,
Free WiFi Passwords & Internet Hotspots. WiFi Map®,,Utility,Productivity,io.wifimap.wifimap,50000000,WiFi Map LLC,https://reports.exodus-privacy.eu.org/en/reports/io.wifimap.wifimap/latest/ ,https://play.google.com/store/apps/details?id=io.wifimap.wifimap,https://www.virustotal.com/gui/file/a01c1e095e05081c03f6454336ee2f8fff0b2dd4f01cd3d84fd3731fb68eedc1/detection,5.4.10,a01c1e095e05081c03f6454336ee2f8fff0b2dd4f01cd3d84fd3731fb68eedc1,support@wifimap.io,https://www.wifimap.io/,https://www.wifimap.io/privacy,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
PromoQui - ILikeSales Catalogues & Offers,,Shopping,Shopping,it.promoqui.android,1000000,Drive2Store,https://reports.exodus-privacy.eu.org/en/reports/it.promoqui.android/latest/ ,https://play.google.com/store/apps/details?id=it.promoqui.android,Not Found,3.2.1,eddf6f34d0d84e2ed747b78d10295e2d9b90fa47f652a18a5412e975817c69da,assistenza@promoqui.it,https://www.promoqui.it,https://www.iubenda.com/privacy-policy/962771,,2021-01-20,,,,,Opensignal,,,,,,,
IndyCall - Free calls to India,,Messenger,Communication,lv.indycall.client,10000000,Indycall,https://reports.exodus-privacy.eu.org/en/reports/lv.indycall.client/latest/ ,https://play.google.com/store/apps/details?id=lv.indycall.client,https://www.virustotal.com/gui/file/8a8bd6850df5c509186a4f258082ca135e18a08f332073a6939dd9b5211af990/detection,1.0.66,8a8bd6850df5c509186a4f258082ca135e18a08f332073a6939dd9b5211af990,support@indycall.com,http://indycall.com,https://indycall.com/terms/,,2021-01-20,,,,,Opensignal,,,,,,,
My BMI Calculator,,Health & Fitness,Health & Fitness,net.squidworm.bmi,10,Bocados Digital,https://reports.exodus-privacy.eu.org/en/reports/net.squidworm.bmi/latest/ ,https://play.google.com/store/apps/details?id=net.squidworm.bmi,Not Found,1.0.5,ca15ed7bb017dbdcc0117a5d13fbe4a0dbac8a4e7a0229f5c260b017c404f9be,bocadosdigital@gmail.com,None,https://pinkfire.pw/privacy-policy/,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
Internet Speed Test SPEEDCHECK,,Utility,Tools,org.speedspot.speedanalytics,10000000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.speedanalytics/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.speedanalytics,https://www.virustotal.com/gui/file/bd652eb341cd46464ea831f56571be5f1726f590c164c3c402d78f73ca082cf1/detection,5.2.1.3,bd652eb341cd46464ea831f56571be5f1726f590c164c3c402d78f73ca082cf1,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,Opensignal,Placed,,,Sense360,SignalFrame (Wireless Registry),,X-Mode
Speedcheck,,Utility,Tools,org.speedspot.speedspot,1000000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.speedspot/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.speedspot,https://www.virustotal.com/gui/file/fe35958b87ea69db1ab6fc84ae9048add49e157985a84f299c27794c846b4de7/detection,5.2.1.3,fe35958b87ea69db1ab6fc84ae9048add49e157985a84f299c27794c846b4de7,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,Opensignal,Placed,,,Sense360,SignalFrame (Wireless Registry),,X-Mode
Simple Speedcheck,,Utility,Tools,org.speedspot.speedspotspeedtest,5000000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.speedspotspeedtest/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.speedspotspeedtest,https://www.virustotal.com/gui/file/0bf96b24199c2d7f59e658889b87094ebaa08f246eeaf0c8dc6aa126ce9e7aef/detection,5.2.1.4,0bf96b24199c2d7f59e658889b87094ebaa08f246eeaf0c8dc6aa126ce9e7aef,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,Opensignal,,,,Sense360,SignalFrame (Wireless Registry),,X-Mode
QR & Barcode Scanner,,Photo,Tools,qrcode.scanner.qrmaker,5000000,AppSourceHub,https://reports.exodus-privacy.eu.org/en/reports/qrcode.scanner.qrmaker/latest/ ,https://play.google.com/store/apps/details?id=qrcode.scanner.qrmaker,https://www.virustotal.com/gui/file/53fd17d886de2f5df5581e37ad24e1b602b7b47ce564626070f2ec9ac436c782/detection,12.8,53fd17d886de2f5df5581e37ad24e1b602b7b47ce564626070f2ec9ac436c782,admin@appsourcehub.com,http://appsourcehub.com,http://www.appsourcehub.com/privacy/qr_code.html,,2021-01-20,,,,OneAudience,Opensignal,,,,,,,X-Mode
